"zone","area","sub-area","pole","latitude","longitude","configid","configname","time_start","time_end","time_limit","days_in_operation","price","mobile_pay","multi_space","restrictions"
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3808","32.747434000","-117.158478000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3810","32.747512000","-117.158478000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3812","32.747589000","-117.158478000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3814","32.747667000","-117.158478000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3816","32.747719000","-117.158478000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3818","32.747796000","-117.158479000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3811","32.747468000","-117.158495000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3815","32.747726000","-117.158488000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3817","32.747726000","-117.158488000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3819","32.747845000","-117.158463000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3821","32.747847000","-117.158464000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3823","32.747925000","-117.158486000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3825","32.747925000","-117.158486000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3827","32.748054000","-117.158439000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3829","32.748149000","-117.158417000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3831","32.748149000","-117.158417000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SEVENTH AVE","7-3833","32.748185000","-117.158345000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3813","32.747517997","-117.159471139","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3815","32.747655043","-117.159443646","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3803","32.747120000","-117.159446000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3805","32.747221000","-117.159447000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3807","32.747321000","-117.159447000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3809","32.747421000","-117.159448000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3811","32.747522000","-117.159448000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3817","32.747697000","-117.159449000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3818","32.747789833","-117.159613966","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3819","32.747898000","-117.159450000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3820","32.747844821","-117.159611955","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3821","32.748099000","-117.159451000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 SIXTH AVE","6-3823","32.748199000","-117.159452000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 VERMONT AVE","VT-3809","32.747550000","-117.153357000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 VERMONT AVE","VT-3811","32.747645000","-117.153357000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 VERMONT AVE","VT-3813","32.747724000","-117.153358000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 VERMONT AVE","VT-3815","32.747819000","-117.153358000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 VERMONT AVE","VT-3817","32.747951000","-117.153359000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 VERMONT AVE","VT-3818","32.748093000","-117.153541000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 VERMONT AVE","VT-3819","32.748211000","-117.153360000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 VERMONT AVE","VT-3820","32.748346000","-117.153549000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 CENTRE ST","CT-3888","32.749313000","-117.148064000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 CENTRE ST","CT-3890","32.749741000","-117.147847000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","3800 CENTRE ST","CT-3892","32.750205000","-117.147612000","13442","2 Hour Max $2.50 HR 10am-8pm Mon-Sat (Mobile Pay) (NFC)","10am","8pm","2 hour","Mon-Sat","$2.50 HR","Y","",""
"Uptown","Hillcrest","100 ROBINSON AVE","R-116","32.747014000","-117.163695000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 ROBINSON AVE","R-118","32.747015000","-117.163613000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 ROBINSON AVE","R-120","32.747015000","-117.163531000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 ROBINSON AVE","R-122","32.747016000","-117.163439000","57192","Uptown MK5 - 2 Hour Max $2.50 HR, 8am-8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-112","32.749838000","-117.163123000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-104","32.749991000","-117.163312000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-106","32.749991000","-117.163288000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-107","32.749725000","-117.163548000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-108","32.749992000","-117.163240000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-109","32.749665000","-117.163524000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-100","32.749988000","-117.163702000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-102","32.749989000","-117.163522000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-117","32.749838000","-117.163147000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-115","32.749838000","-117.163171000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WASHINGTON ST","W-103","32.749837000","-117.163386000","13444","15 Min Max 10am-8pm Mon-Sat (Sensor Courtesy)","10am","8pm","15 min","Mon-Sat","","","",""
"Uptown","Hillcrest","100 WEST UNIVERSITY AVE","WUV-111","32.748199278","-117.164041623","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST UNIVERSITY AVE","WUV-113","32.748165722","-117.164263576","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST UNIVERSITY AVE","WUV-114","32.748324762","-117.164384946","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST UNIVERSITY AVE","WUV-115","32.748190254","-117.164231389","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST UNIVERSITY AVE","WUV-116","32.748313200","-117.164468765","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST UNIVERSITY AVE","WUV-117","32.748188845","-117.164546884","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST UNIVERSITY AVE","WUV-118","32.748347603","-117.164723910","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST UNIVERSITY AVE","WUV-119","32.748197868","-117.164719551","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-102","32.749988000","-117.163747000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-104","32.749990000","-117.163477000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-106","32.749991000","-117.163312000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-107","32.749837000","-117.163299000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-108","32.749991000","-117.163276000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-111","32.749837000","-117.163262000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-113","32.749838000","-117.163244000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-114","32.749992000","-117.163228000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-115","32.749838000","-117.163208000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-116","32.749992000","-117.163191000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-117","32.749838000","-117.163171000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-118","32.749992000","-117.163155000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-119","32.749838000","-117.163135000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","100 WEST WASHINGTON ST","WN-120","32.749992000","-117.163119000","56969","Mid City MK5 - 2 Hour Max $2.50 HR, 8am - 8pm, Mon-Sat, Prepay, NFC","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1019","32.748290923","-117.154639139","57003","Downtown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1021","32.748307279","-117.154297493","57003","Downtown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1023","32.748319122","-117.154279388","57003","Downtown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1025","32.748321660","-117.154335044","57003","Downtown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1027","32.748316584","-117.154248543","57003","Downtown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1029","32.748321378","-117.154153659","57003","Downtown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1031","32.748322788","-117.154146283","57003","Downtown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1033","32.748328146","-117.154086939","57003","Downtown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1000 UNIVERSITY AVE","UV-1000N","32.748555708","-117.154606953","57180","TEMP Uptown MS1 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1239","32.748428000","-117.152831000","56994","Uptown MK5 – 30 Min Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","10am","10pm","30 min","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1241","32.748428000","-117.152770000","56994","Uptown MK5 – 30 Min Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC, (Sensor Courtesy)","10am","10pm","30 min","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1243","32.748428000","-117.152709000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1205","32.748426000","-117.153320000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1207","32.748426000","-117.153259000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1209","32.748426000","-117.153198000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1211","32.748427000","-117.153137000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1213","32.748427000","-117.153076000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1215","32.748427000","-117.153014000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1217","32.748427000","-117.152953000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1229","32.748427000","-117.152892000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1245","32.748428000","-117.152648000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1247","32.748429000","-117.152587000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1249","32.748429000","-117.152526000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1251","32.748430000","-117.152261000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1253","32.748430000","-117.152179000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1255","32.748430000","-117.152098000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1265","32.748431000","-117.152016000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1267","32.748356000","-117.151927000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1269","32.748431000","-117.151935000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Uptown","Hillcrest","1200 UNIVERSITY AVE","UV-1271","32.748431000","-117.151833000","56991","Uptown MK5 - 2 Hour Max $2.50 HR, 10am-10pm, Mon-Sat, Prepay, NFC","10am","10pm","2 hour","Mon-Sat","$2.50 HR","","",""
